chrom	start	end	value	sample_id	group
chr2	25686210	25686220	0.9090909361839294	773	AML
chr2	25686250	25686260	1	773	AML
chr2	25686370	25686380	0.9166666865348816	773	AML
chr2	25686380	25686390	0.9166666865348816	773	AML
chr2	25686400	25686410	1	773	AML
chr2	25686510	25686520	1	773	AML
chr2	25686520	25686530	1	773	AML
chr2	25686570	25686580	1	773	AML
chr2	25686590	25686600	0.9230769276618958	773	AML
chr2	25686600	25686610	1	773	AML
chr2	25686610	25686620	1	773	AML
chr2	25686700	25686710	0.9375	773	AML
chr2	25686730	25686740	0.9333333373069763	773	AML
chr2	25687000	25687010	1	773	AML
chr2	25687040	25687050	0.9523809552192688	773	AML
chr2	25687140	25687150	1	773	AML
chr2	25687180	25687190	1	773	AML
chr2	25687190	25687200	1	773	AML
chr2	25687390	25687400	0.8888888955116272	773	AML
chr2	25687530	25687540	1	773	AML
chr2	25687550	25687560	1	773	AML
chr2	25687590	25687600	0.8999999761581421	773	AML
chr2	25687760	25687770	1	773	AML
chr2	25687860	25687870	0.875	773	AML
chr2	25688070	25688080	1	773	AML
chr2	25688110	25688120	1	773	AML
chr2	25688140	25688150	1	773	AML
chr2	25688210	25688220	0.8999999761581421	773	AML
chr2	25688340	25688350	0.9090909361839294	773	AML
chr2	25688510	25688520	0.8461538553237915	773	AML
chr2	25688540	25688550	1	773	AML
chr2	25688570	25688580	0.8999999761581421	773	AML
chr2	25688580	25688590	1	773	AML
chr2	25688600	25688610	1	773	AML
chr2	25688660	25688670	1	773	AML
chr2	25688670	25688680	1	773	AML
chr2	25688710	25688720	1	773	AML
chr2	25688720	25688730	1	773	AML
chr2	25688730	25688740	1	773	AML
chr2	25688740	25688750	1	773	AML
chr2	25688750	25688760	1	773	AML
chr2	25688760	25688770	1	773	AML
chr2	25688770	25688780	1	773	AML
chr2	25688800	25688810	0.8888888955116272	773	AML
chr2	25688810	25688820	1	773	AML
chr2	25688820	25688830	0.9166666865348816	773	AML
chr2	25689000	25689010	0.9285714030265808	773	AML
chr2	25689010	25689020	1	773	AML
chr2	25689050	25689060	1	773	AML
chr2	25689060	25689070	1	773	AML
chr2	25689170	25689180	1	773	AML
chr2	25689210	25689220	1	773	AML
chr2	25689230	25689240	0.9230769276618958	773	AML
chr2	25689240	25689250	1	773	AML
chr2	25689250	25689260	1	773	AML
chr2	25689260	25689270	1	773	AML
chr2	25689420	25689430	1	773	AML
chr2	25689460	25689470	1	773	AML
chr2	25689550	25689560	1	773	AML
chr2	25689560	25689570	1	773	AML
chr2	25689830	25689840	1	773	AML
chr2	25690030	25690040	0.9230769276618958	773	AML
chr2	25690260	25690270	1	773	AML
chr2	25690480	25690490	0.9166666865348816	773	AML
chr2	25690690	25690700	1	773	AML
chr2	25690700	25690710	1	773	AML
chr2	25690760	25690770	0.9615384340286255	773	AML
chr2	25690770	25690780	1	773	AML
chr2	25690790	25690800	0.9354838728904724	773	AML
chr2	25690800	25690810	0.9655172228813171	773	AML
chr2	25690810	25690820	0.9375	773	AML
chr2	25690890	25690900	1	773	AML
chr2	25690920	25690930	1	773	AML
chr2	25690960	25690970	1	773	AML
chr2	25690990	25691000	1	773	AML
chr2	25691070	25691080	1	773	AML
chr2	25691170	25691180	1	773	AML
chr2	25691400	25691410	1	773	AML
chr2	25691600	25691610	1	773	AML
chr2	25691670	25691680	1	773	AML
chr2	25691720	25691730	1	773	AML
chr2	25691730	25691740	1	773	AML
chr2	25691740	25691750	1	773	AML
chr2	25691750	25691760	1	773	AML
chr2	25691800	25691810	1	773	AML
chr2	25691810	25691820	1	773	AML
chr2	25691930	25691940	0.8999999761581421	773	AML
chr2	25691940	25691950	1	773	AML
chr2	25691970	25691980	1	773	AML
chr2	25691990	25692000	0.875	773	AML
chr2	25692250	25692260	1	773	AML
chr2	25692280	25692290	1	773	AML
chr2	25692290	25692300	0.8333333134651184	773	AML
chr2	25692350	25692360	1	773	AML
chr2	25692500	25692510	0.8888888955116272	773	AML
chr2	25692550	25692560	1	773	AML
chr2	25692590	25692600	1	773	AML
chr2	25692660	25692670	1	773	AML
chr2	25692690	25692700	1	773	AML
chr2	25692720	25692730	1	773	AML
chr2	25692730	25692740	0.9615384340286255	773	AML
chr2	25692740	25692750	0.9230769276618958	773	AML
chr2	25692920	25692930	1	773	AML
chr2	25693000	25693010	1	773	AML
chr2	25693220	25693230	0.8500000238418579	773	AML
chr2	25693450	25693460	0.9285714030265808	773	AML
chr2	25693460	25693470	1	773	AML
chr2	25693490	25693500	1	773	AML
chr2	25693710	25693720	1	773	AML
chr2	25693720	25693730	1	773	AML
chr2	25693790	25693800	1	773	AML
chr2	25693820	25693830	1	773	AML
chr2	25693830	25693840	1	773	AML
chr2	25693870	25693880	1	773	AML
chr2	25693910	25693920	1	773	AML
chr2	25693920	25693930	1	773	AML
chr2	25693930	25693940	1	773	AML
chr2	25693940	25693950	1	773	AML
chr2	25693960	25693970	1	773	AML
chr2	25693970	25693980	1	773	AML
chr2	25694000	25694010	1	773	AML
chr2	25694010	25694020	1	773	AML
chr2	25694020	25694030	1	773	AML
chr2	25694070	25694080	1	773	AML
chr2	25694080	25694090	1	773	AML
chr2	25694100	25694110	0.8999999761581421	773	AML
chr2	25694120	25694130	1	773	AML
chr2	25694130	25694140	1	773	AML
chr2	25694180	25694190	0.6666666865348816	773	AML
chr2	25694250	25694260	1	773	AML
chr2	25694310	25694320	1	773	AML
chr2	25694340	25694350	0.9333333373069763	773	AML
chr2	25694380	25694390	1	773	AML
chr2	25694470	25694480	1	773	AML
chr2	25694500	25694510	0.9090909361839294	773	AML
chr2	25694530	25694540	0.9166666865348816	773	AML
chr2	25694570	25694580	0.9090909361839294	773	AML
chr2	25694620	25694630	1	773	AML
chr2	25694640	25694650	1	773	AML
chr2	25694650	25694660	0.800000011920929	773	AML
chr2	25694690	25694700	1	773	AML
chr2	25694750	25694760	1	773	AML
chr2	25694780	25694790	0.9230769276618958	773	AML
chr2	25694880	25694890	1	773	AML
chr2	25694910	25694920	1	773	AML
chr2	25694920	25694930	1	773	AML
chr2	25695010	25695020	1	773	AML
chr2	25695020	25695030	1	773	AML
chr2	25695030	25695040	1	773	AML
chr2	25695090	25695100	1	773	AML
chr2	25695360	25695370	0.9411764740943909	773	AML
chr2	25695450	25695460	1	773	AML
chr2	25695460	25695470	0.9375	773	AML
chr2	25695490	25695500	0.9411764740943909	773	AML
chr2	25695530	25695540	1	773	AML
chr2	25695610	25695620	1	773	AML
chr2	25695780	25695790	1	773	AML
chr2	25695790	25695800	0.9230769276618958	773	AML
chr2	25696370	25696380	0.9473684430122375	773	AML
chr2	25696400	25696410	1	773	AML
chr2	25696420	25696430	1	773	AML
chr2	25696510	25696520	1	773	AML
chr2	25696810	25696820	0.9090909361839294	773	AML
chr2	25696840	25696850	0.8181818127632141	773	AML
chr2	25696990	25697000	1	773	AML
chr2	25697130	25697140	1	773	AML
chr2	25697210	25697220	0.8888888955116272	773	AML
chr2	25697230	25697240	1	773	AML
chr2	25697370	25697380	1	773	AML
chr2	25697480	25697490	0.9285714030265808	773	AML
chr2	25697560	25697570	1	773	AML
chr2	25697680	25697690	1	773	AML
chr2	25697750	25697760	1	773	AML
chr2	25697760	25697770	0.875	773	AML
chr2	25697780	25697790	1	773	AML
chr2	25697930	25697940	1	773	AML
chr2	25697990	25698000	1	773	AML
chr2	25698010	25698020	1	773	AML
chr2	25698020	25698030	1	773	AML
chr2	25698030	25698040	1	773	AML
chr2	25698050	25698060	1	773	AML
chr2	25698070	25698080	1	773	AML
chr2	25698210	25698220	0.9166666865348816	773	AML
chr2	25698220	25698230	1	773	AML
chr2	25698230	25698240	1	773	AML
chr2	25698250	25698260	0.9444444179534912	773	AML
chr2	25698260	25698270	0.8666666746139526	773	AML
chr2	25698280	25698290	0.9285714030265808	773	AML
chr2	25698300	25698310	1	773	AML
chr2	25698340	25698350	1	773	AML
chr2	25698400	25698410	1	773	AML
chr2	25698430	25698440	1	773	AML
chr2	25698580	25698590	1	773	AML
chr2	25698620	25698630	1	773	AML
chr2	25698640	25698650	1	773	AML
chr2	25698650	25698660	1	773	AML
chr2	25698700	25698710	1	773	AML
chr2	25699340	25699350	1	773	AML
chr2	25699350	25699360	1	773	AML
chr2	25699370	25699380	1	773	AML
chr2	25699410	25699420	1	773	AML
chr2	25699440	25699450	0.9375	773	AML
chr2	25699460	25699470	1	773	AML
chr2	25699490	25699500	1	773	AML
chr2	25699500	25699510	1	773	AML
chr2	25699610	25699620	1	773	AML
chr2	25699620	25699630	0.8571428656578064	773	AML
chr2	25699630	25699640	0.8947368264198303	773	AML
chr2	25699670	25699680	0.875	773	AML
chr2	25699680	25699690	1	773	AML
chr2	25699700	25699710	1	773	AML
chr2	25699740	25699750	1	773	AML
chr2	25699750	25699760	0.925000011920929	773	AML
chr2	25699760	25699770	1	773	AML
chr2	25699790	25699800	0.9090909361839294	773	AML
chr2	25699800	25699810	1	773	AML
chr2	25699810	25699820	1	773	AML
chr2	25699820	25699830	1	773	AML
chr2	25699840	25699850	1	773	AML
chr2	25699850	25699860	1	773	AML
chr2	25699880	25699890	1	773	AML
chr2	25699890	25699900	1	773	AML
chr2	25699900	25699910	1	773	AML
chr2	25699910	25699920	0.800000011920929	773	AML
chr2	25699920	25699930	1	773	AML
chr2	25699950	25699960	1	773	AML
chr2	25699970	25699980	1	773	AML
chr2	25699980	25699990	1	773	AML
chr2	25699990	25700000	1	773	AML
chr2	25700010	25700020	0.875	773	AML
chr2	25700170	25700180	1	773	AML
chr2	25700200	25700210	0.4375	773	AML
chr2	25700260	25700270	0.3333333432674408	773	AML
chr2	25700270	25700280	0.5	773	AML
chr2	25700310	25700320	0.2857142984867096	773	AML
chr2	25700350	25700360	0.6666666865348816	773	AML
chr2	25700480	25700490	0.550000011920929	773	AML
chr2	25700530	25700540	1	773	AML
chr2	25700610	25700620	0.8571428656578064	773	AML
chr2	25700700	25700710	1	773	AML
chr2	25700710	25700720	0.8571428656578064	773	AML
chr2	25700950	25700960	1	773	AML
chr2	25701160	25701170	0.8999999761581421	773	AML
chr2	25701260	25701270	1	773	AML
chr2	25701310	25701320	1	773	AML
chr2	25701350	25701360	1	773	AML
chr2	25701380	25701390	1	773	AML
chr2	25701390	25701400	1	773	AML
chr2	25701420	25701430	1	773	AML
chr2	25701470	25701480	1	773	AML
chr2	25701480	25701490	1	773	AML
chr2	25701500	25701510	1	773	AML
chr2	25701670	25701680	1	773	AML
chr2	25701770	25701780	1	773	AML
chr2	25701800	25701810	1	773	AML
chr2	25701820	25701830	1	773	AML
chr2	25701930	25701940	0.9285714030265808	773	AML
chr2	25701950	25701960	1	773	AML
chr2	25701980	25701990	1	773	AML
chr2	25702010	25702020	1	773	AML
chr2	25702120	25702130	0.9444444179534912	773	AML
chr2	25702180	25702190	0.8666666746139526	773	AML
chr2	25702340	25702350	0.9090909361839294	773	AML
chr2	25702350	25702360	1	773	AML
chr2	25702380	25702390	0.800000011920929	773	AML
chr2	25702480	25702490	1	773	AML
chr2	25702490	25702500	0.8999999761581421	773	AML
chr2	25702540	25702550	1	773	AML
chr2	25702660	25702670	0.9090909361839294	773	AML
chr2	25702910	25702920	0.8125	773	AML
chr2	25703160	25703170	0.8461538553237915	773	AML
chr2	25703200	25703210	0.9411764740943909	773	AML
chr2	25703360	25703370	0.8333333134651184	773	AML
chr2	25703370	25703380	1	773	AML
chr2	25703400	25703410	0.8999999761581421	773	AML
chr2	25703460	25703470	0.6000000238418579	773	AML
chr2	25703930	25703940	0.9090909361839294	773	AML
chr2	25704180	25704190	1	773	AML
chr2	25704190	25704200	1	773	AML
chr2	25704250	25704260	0.9444444179534912	773	AML
chr2	25704270	25704280	1	773	AML
chr2	25704320	25704330	1	773	AML
chr2	25704380	25704390	1	773	AML
chr2	25704410	25704420	1	773	AML
chr2	25704450	25704460	0.9473684430122375	773	AML
chr2	25704490	25704500	1	773	AML
chr2	25704520	25704530	1	773	AML
chr2	25704560	25704570	0.8947368264198303	773	AML
chr2	25704600	25704610	0.95652174949646	773	AML
chr2	25704670	25704680	1	773	AML
chr2	25704680	25704690	1	773	AML
chr2	25704700	25704710	0.95652174949646	773	AML
chr2	25704710	25704720	1	773	AML
chr2	25704740	25704750	1	773	AML
chr2	25704750	25704760	1	773	AML
chr2	25705020	25705030	0.9090909361839294	773	AML
chr2	25705090	25705100	0.8888888955116272	773	AML
chr2	25705110	25705120	1	773	AML
chr2	25705210	25705220	1	773	AML
chr2	25705220	25705230	1	773	AML
chr2	25705230	25705240	1	773	AML
chr2	25705240	25705250	1	773	AML
chr2	25705250	25705260	1	773	AML
chr2	25705270	25705280	1	773	AML
chr2	25705280	25705290	1	773	AML
chr2	25705290	25705300	1	773	AML
chr2	25705310	25705320	1	773	AML
chr2	25705340	25705350	1	773	AML
chr2	25705350	25705360	1	773	AML
chr2	25705360	25705370	1	773	AML
chr2	25705370	25705380	1	773	AML
chr2	25705410	25705420	1	773	AML
chr2	25705420	25705430	1	773	AML
chr2	25705430	25705440	1	773	AML
chr2	25705450	25705460	0.8999999761581421	773	AML
chr2	25705470	25705480	0.8888888955116272	773	AML
chr2	25705490	25705500	1	773	AML
chr2	25705500	25705510	1	773	AML
chr2	25705520	25705530	0.5555555820465088	773	AML
chr2	25705540	25705550	1	773	AML
chr2	25705570	25705580	0.8999999761581421	773	AML
chr2	25705580	25705590	1	773	AML
chr2	25705600	25705610	1	773	AML
chr2	25705610	25705620	1	773	AML
chr2	25705620	25705630	1	773	AML
chr2	25705640	25705650	0.6666666865348816	773	AML
chr2	25705650	25705660	1	773	AML
chr2	25705680	25705690	1	773	AML
chr2	25705690	25705700	1	773	AML
chr2	25705710	25705720	0.75	773	AML
chr2	25705720	25705730	1	773	AML
chr2	25705730	25705740	1	773	AML
chr2	25705760	25705770	1	773	AML
chr2	25705770	25705780	0.8999999761581421	773	AML
chr2	25705810	25705820	1	773	AML
chr2	25705840	25705850	1	773	AML
chr2	25705850	25705860	1	773	AML
chr2	25705860	25705870	1	773	AML
chr2	25705870	25705880	0.6000000238418579	773	AML
chr2	25705880	25705890	1	773	AML
chr2	25705890	25705900	1	773	AML
chr2	25705920	25705930	1	773	AML
chr2	25705970	25705980	1	773	AML
chr2	25705980	25705990	1	773	AML
chr2	25705990	25706000	1	773	AML
chr2	25706000	25706010	1	773	AML
chr2	25706150	25706160	1	773	AML
chr2	25706190	25706200	1	773	AML
chr2	25706310	25706320	1	773	AML
chr2	25706320	25706330	0.875	773	AML
chr2	25706470	25706480	1	773	AML
chr2	25706630	25706640	1	773	AML
chr2	25706710	25706720	1	773	AML
chr2	25706720	25706730	1	773	AML
chr2	25706810	25706820	0.9166666865348816	773	AML
chr2	25706830	25706840	0.9285714030265808	773	AML
chr2	25706870	25706880	1	773	AML
chr2	25706900	25706910	0.949999988079071	773	AML
chr2	25706910	25706920	1	773	AML
chr2	25706950	25706960	1	773	AML
chr2	25706980	25706990	0.9166666865348816	773	AML
chr2	25706990	25707000	1	773	AML
chr2	25707000	25707010	0.9090909361839294	773	AML
chr2	25707030	25707040	1	773	AML
chr2	25707040	25707050	0.9166666865348816	773	AML
chr2	25707260	25707270	1	773	AML
chr2	25707270	25707280	1	773	AML
chr2	25707310	25707320	1	773	AML
chr2	25707320	25707330	1	773	AML
chr2	25707330	25707340	1	773	AML
chr2	25707370	25707380	0.9375	773	AML
chr2	25707400	25707410	1	773	AML
chr2	25707500	25707510	1	773	AML
chr2	25707530	25707540	1	773	AML
chr2	25707590	25707600	1	773	AML
chr2	25707610	25707620	1	773	AML
chr2	25707620	25707630	1	773	AML
chr2	25707630	25707640	1	773	AML
chr2	25707640	25707650	1	773	AML
chr2	25707650	25707660	1	773	AML
chr2	25707690	25707700	0.9545454382896423	773	AML
chr2	25707700	25707710	1	773	AML
chr2	25707740	25707750	1	773	AML
chr2	25707770	25707780	0.8888888955116272	773	AML
chr2	25707780	25707790	1	773	AML
chr2	25707800	25707810	1	773	AML
chr2	25707840	25707850	1	773	AML
chr2	25707850	25707860	1	773	AML
chr2	25708190	25708200	0.9444444179534912	773	AML
chr2	25708230	25708240	0.9375	773	AML
chr2	25708310	25708320	0.9285714030265808	773	AML
chr2	25708410	25708420	1	773	AML
chr2	25708450	25708460	1	773	AML
chr2	25708640	25708650	1	773	AML
chr2	25708680	25708690	0.9473684430122375	773	AML
chr2	25708880	25708890	0.8888888955116272	773	AML
chr2	25708940	25708950	1	773	AML
chr2	25708950	25708960	1	773	AML
chr2	25709010	25709020	1	773	AML
chr2	25709020	25709030	1	773	AML
chr2	25709040	25709050	0.9090909361839294	773	AML
chr2	25709060	25709070	1	773	AML
chr2	25709090	25709100	1	773	AML
chr2	25709100	25709110	0.931034505367279	773	AML
chr2	25709120	25709130	1	773	AML
chr2	25709130	25709140	0.931034505367279	773	AML
chr2	25709290	25709300	0.8571428656578064	773	AML
chr2	25709510	25709520	1	773	AML
chr2	25709630	25709640	1	773	AML
chr2	25709800	25709810	1	773	AML
chr2	25709810	25709820	1	773	AML
chr2	25709820	25709830	1	773	AML
chr2	25709840	25709850	0	773	AML
chr2	25709870	25709880	1	773	AML
chr2	25709880	25709890	1	773	AML
chr2	25709920	25709930	0.800000011920929	773	AML
chr2	25709930	25709940	1	773	AML
chr2	25709950	25709960	1	773	AML
chr2	25709960	25709970	1	773	AML
chr2	25709970	25709980	1	773	AML
chr2	25710020	25710030	1	773	AML
chr2	25710030	25710040	0.9230769276618958	773	AML
chr2	25710060	25710070	1	773	AML
chr2	25710080	25710090	1	773	AML
chr2	25710090	25710100	1	773	AML
chr2	25710140	25710150	1	773	AML
chr2	25710150	25710160	1	773	AML
chr2	25710190	25710200	1	773	AML
chr2	25710200	25710210	1	773	AML
chr2	25710280	25710290	1	773	AML
chr2	25710340	25710350	1	773	AML
chr2	25710420	25710430	1	773	AML
chr2	25710500	25710510	1	773	AML
chr2	25710610	25710620	0.9285714030265808	773	AML
chr2	25710620	25710630	1	773	AML
chr2	25710640	25710650	1	773	AML
chr2	25710660	25710670	1	773	AML
chr2	25710670	25710680	0.9090909361839294	773	AML
chr2	25710680	25710690	1	773	AML
chr2	25710920	25710930	0.7142857313156128	773	AML
chr2	25710970	25710980	0.75	773	AML
chr2	25710980	25710990	0.8333333134651184	773	AML
chr2	25711270	25711280	1	773	AML
chr2	25711360	25711370	1	773	AML
chr2	25711470	25711480	0.9473684430122375	773	AML
chr2	25711530	25711540	0.9411764740943909	773	AML
chr2	25711580	25711590	0.3636363744735718	773	AML
chr2	25711590	25711600	0.3333333432674408	773	AML
chr2	25711620	25711630	0.5	773	AML
chr2	25711660	25711670	0.1666666716337204	773	AML
chr2	25711670	25711680	0.3333333432674408	773	AML
chr2	25711980	25711990	0.03703703731298447	773	AML
chr2	25712000	25712010	0	773	AML
chr2	25712030	25712040	0	773	AML
chr2	25712040	25712050	0.06666667014360428	773	AML
chr2	25712050	25712060	0	773	AML
chr2	25712060	25712070	0.05714285746216774	773	AML
chr2	25712070	25712080	0	773	AML
chr2	25712130	25712140	0	773	AML
chr2	25712140	25712150	0	773	AML
chr2	25712220	25712230	0	773	AML
chr2	25712600	25712610	0.5555555820465088	773	AML
chr2	25712640	25712650	0.7058823704719543	773	AML
chr2	25712670	25712680	0.5	773	AML
chr2	25712700	25712710	0.20000000298023224	773	AML
chr2	25712800	25712810	0.9333333373069763	773	AML
chr2	25712850	25712860	1	773	AML
chr2	25712900	25712910	1	773	AML
chr2	25712960	25712970	1	773	AML
chr2	25712970	25712980	1	773	AML
chr2	25712980	25712990	0.875	773	AML
chr2	25713070	25713080	1	773	AML
chr2	25713090	25713100	1	773	AML
chr2	25713220	25713230	1	773	AML
chr2	25713370	25713380	1	773	AML
chr2	25713380	25713390	1	773	AML
chr2	25713410	25713420	1	773	AML
chr2	25713440	25713450	1	773	AML
chr2	25713470	25713480	1	773	AML
chr2	25713510	25713520	1	773	AML
chr2	25713560	25713570	1	773	AML
chr2	25713570	25713580	1	773	AML
chr2	25713600	25713610	1	773	AML
chr2	25713630	25713640	1	773	AML
chr2	25713810	25713820	1	773	AML
chr2	25713860	25713870	1	773	AML
chr2	25713870	25713880	1	773	AML
chr2	25713910	25713920	1	773	AML
chr2	25713920	25713930	1	773	AML
chr2	25714200	25714210	1	773	AML
chr2	25714360	25714370	1	773	AML
chr2	25714400	25714410	1	773	AML
chr2	25714550	25714560	1	773	AML
chr2	25714640	25714650	1	773	AML
chr2	25714650	25714660	1	773	AML
chr2	25714690	25714700	1	773	AML
chr2	25714940	25714950	0.9090909361839294	773	AML
chr2	25715160	25715170	1	773	AML
chr2	25715170	25715180	0.75	773	AML
chr2	25715300	25715310	0.8999999761581421	773	AML
chr2	25715340	25715350	1	773	AML
chr2	25715390	25715400	1	773	AML
chr2	25715620	25715630	1	773	AML
chr2	25715630	25715640	1	773	AML
chr2	25715650	25715660	1	773	AML
chr2	25715660	25715670	1	773	AML
chr2	25715760	25715770	1	773	AML
chr2	25715840	25715850	1	773	AML
chr2	25715850	25715860	1	773	AML
chr2	25715870	25715880	0.8888888955116272	773	AML
chr2	25715930	25715940	1	773	AML
chr2	25715950	25715960	1	773	AML
chr2	25716080	25716090	1	773	AML
chr2	25716260	25716270	1	773	AML
chr2	25716340	25716350	0.9333333373069763	773	AML
chr2	25716480	25716490	1	773	AML
chr2	25716510	25716520	1	773	AML
chr2	25716520	25716530	1	773	AML
chr2	25716660	25716670	0.5454545617103577	773	AML
chr2	25716920	25716930	1	773	AML
chr2	25717370	25717380	1	773	AML
chr2	25717380	25717390	1	773	AML
chr2	25717400	25717410	1	773	AML
chr2	25717430	25717440	1	773	AML
chr2	25717520	25717530	0.8999999761581421	773	AML
chr2	25717610	25717620	1	773	AML
chr2	25717620	25717630	0.9583333134651184	773	AML
chr2	25717650	25717660	0.9545454382896423	773	AML
chr2	25717840	25717850	1	773	AML
chr2	25717850	25717860	0.9333333373069763	773	AML
chr2	25718150	25718160	1	773	AML
chr2	25718200	25718210	1	773	AML
chr2	25718330	25718340	0.9090909361839294	773	AML
chr2	25718340	25718350	0.9090909361839294	773	AML
